#ies_format_version: 1.0
#file: 20250819_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250819;	125652;	1755588412.000;	       err32
20250819;	125656;	1755588416.000;	       err32
20250819;	125700;	1755588420.000;	       err32
20250819;	125704;	1755588424.000;	       err32
20250819;	125708;	1755588428.000;	       err32
20250819;	125712;	1755588432.000;	       err32
20250819;	125716;	1755588436.000;	       err32
20250819;	125720;	1755588440.000;	       err32
20250819;	125724;	1755588444.000;	       err32
20250819;	125728;	1755588448.000;	       err32
20250819;	125732;	1755588452.000;	       err32
20250819;	125736;	1755588456.000;	       err32
20250819;	125740;	1755588460.000;	       err32
20250819;	125744;	1755588464.000;	       err32
20250819;	125748;	1755588468.000;	       err32
20250819;	125752;	1755588472.000;	       err32
20250819;	125756;	1755588476.000;	       err32
20250819;	125800;	1755588480.000;	       err32
20250819;	125804;	1755588484.000;	       err32
20250819;	125808;	1755588488.000;	       err32
20250819;	125812;	1755588492.000;	       err32
20250819;	125816;	1755588496.000;	       err32
20250819;	125820;	1755588500.000;	       err32
20250819;	125824;	1755588504.000;	       err32
20250819;	125828;	1755588508.000;	       err32
20250819;	125832;	1755588512.000;	       err32
20250819;	125836;	1755588516.000;	       err32
20250819;	125840;	1755588520.000;	       err32
20250819;	125844;	1755588524.000;	        err7
20250819;	125848;	1755588528.000;	        2150
20250819;	125852;	1755588532.000;	        2154
20250819;	125856;	1755588536.000;	        2158
20250819;	125900;	1755588540.000;	        2162
20250819;	125904;	1755588544.000;	        2166
20250819;	125908;	1755588548.000;	        2170
20250819;	125912;	1755588552.000;	        2174
20250819;	125916;	1755588556.000;	        2178
20250819;	125920;	1755588560.000;	        2182
20250819;	125924;	1755588564.000;	        2186
20250819;	125928;	1755588568.000;	        2190
20250819;	125932;	1755588572.000;	        2194
20250819;	125936;	1755588576.000;	        2198
20250819;	125940;	1755588580.000;	        2202
20250819;	125944;	1755588584.000;	        2206
20250819;	125948;	1755588588.000;	        2210
20250819;	125952;	1755588592.000;	        2214
20250819;	125956;	1755588596.000;	        2218
20250819;	130000;	1755588600.000;	        2222
20250819;	130004;	1755588604.000;	        2226
20250819;	130008;	1755588608.000;	        2230
20250819;	130012;	1755588612.000;	        2234
20250819;	130016;	1755588616.000;	       err32
20250819;	130020;	1755588620.000;	       err32
20250819;	130024;	1755588624.000;	       err32
20250819;	130028;	1755588628.000;	       err32
20250819;	130032;	1755588632.000;	       err32
20250819;	130036;	1755588636.000;	       err32
20250819;	130040;	1755588640.000;	       err32
20250819;	130044;	1755588644.000;	       err32
20250819;	130048;	1755588648.000;	       err32
20250819;	130052;	1755588652.000;	       err32
20250819;	130056;	1755588656.000;	       err32
20250819;	130100;	1755588660.000;	       err32
20250819;	130104;	1755588664.000;	       err32
20250819;	130108;	1755588668.000;	       err32
20250819;	130112;	1755588672.000;	       err32
20250819;	130116;	1755588676.000;	       err32
20250819;	130120;	1755588680.000;	       err32
20250819;	130124;	1755588684.000;	       err32
20250819;	130128;	1755588688.000;	       err32
20250819;	130132;	1755588692.000;	       err32
20250819;	130136;	1755588696.000;	       err32
20250819;	130140;	1755588700.000;	       err32
20250819;	130144;	1755588704.000;	       err32
20250819;	130148;	1755588708.000;	       err32
20250819;	130152;	1755588712.000;	       err32
20250819;	130156;	1755588716.000;	       err32
20250819;	130200;	1755588720.000;	       err32
20250819;	130204;	1755588724.000;	       err32
20250819;	130208;	1755588728.000;	       err32
20250819;	130212;	1755588732.000;	       err32
20250819;	130216;	1755588736.000;	       err32
20250819;	130220;	1755588740.000;	       err32
20250819;	130224;	1755588744.000;	       err32
20250819;	130228;	1755588748.000;	       err32
20250819;	130232;	1755588752.000;	       err32
20250819;	130236;	1755588756.000;	       err32
20250819;	130240;	1755588760.000;	       err32
20250819;	130244;	1755588764.000;	       err32
20250819;	130248;	1755588768.000;	       err32
20250819;	130252;	1755588772.000;	       err32
20250819;	130256;	1755588776.000;	       err32
20250819;	130300;	1755588780.000;	       err32
20250819;	130304;	1755588784.000;	       err32
20250819;	130308;	1755588788.000;	       err32
20250819;	130312;	1755588792.000;	       err32
20250819;	130316;	1755588796.000;	       err32
20250819;	130320;	1755588800.000;	       err32
20250819;	130324;	1755588804.000;	       err32
20250819;	130328;	1755588808.000;	       err32
20250819;	130332;	1755588812.000;	       err32
20250819;	130336;	1755588816.000;	       err32
20250819;	130340;	1755588820.000;	       err32
20250819;	130344;	1755588824.000;	       err32
20250819;	130348;	1755588828.000;	       err32
20250819;	130352;	1755588832.000;	       err32
20250819;	130356;	1755588836.000;	       err32
20250819;	130400;	1755588840.000;	       err32
20250819;	130404;	1755588844.000;	       err32
20250819;	130408;	1755588848.000;	       err32
20250819;	130412;	1755588852.000;	       err32
20250819;	130416;	1755588856.000;	       err32
20250819;	130420;	1755588860.000;	       err32
20250819;	130424;	1755588864.000;	       err32
20250819;	130428;	1755588868.000;	       err32
20250819;	130432;	1755588872.000;	       err32
20250819;	130436;	1755588876.000;	       err32
20250819;	130440;	1755588880.000;	       err32
20250819;	130444;	1755588884.000;	       err32
20250819;	130448;	1755588888.000;	       err32
20250819;	130452;	1755588892.000;	       err32
20250819;	130456;	1755588896.000;	       err32
20250819;	130500;	1755588900.000;	       err32
20250819;	130504;	1755588904.000;	       err32
20250819;	130508;	1755588908.000;	       err32
20250819;	130512;	1755588912.000;	       err32
20250819;	130516;	1755588916.000;	       err32
20250819;	130520;	1755588920.000;	       err32
20250819;	130524;	1755588924.000;	       err32
20250819;	130528;	1755588928.000;	       err32
20250819;	130532;	1755588932.000;	       err32
20250819;	130536;	1755588936.000;	       err32
20250819;	130540;	1755588940.000;	       err32
20250819;	130544;	1755588944.000;	       err32
20250819;	130548;	1755588948.000;	       err32
20250819;	130552;	1755588952.000;	       err32
20250819;	130556;	1755588956.000;	       err32
20250819;	130600;	1755588960.000;	       err32
20250819;	130604;	1755588964.000;	       err32
20250819;	130608;	1755588968.000;	       err32
20250819;	130612;	1755588972.000;	       err32
20250819;	130616;	1755588976.000;	       err32
20250819;	130620;	1755588980.000;	       err32
20250819;	130624;	1755588984.000;	       err32
20250819;	130628;	1755588988.000;	       err32
20250819;	130632;	1755588992.000;	       err32
20250819;	130636;	1755588996.000;	       err32
20250819;	130640;	1755589000.000;	       err32
20250819;	130644;	1755589004.000;	       err32
20250819;	130648;	1755589008.000;	       err32
20250819;	130652;	1755589012.000;	       err32
20250819;	130656;	1755589016.000;	       err32
20250819;	130700;	1755589020.000;	       err32
20250819;	130704;	1755589024.000;	       err32
20250819;	130708;	1755589028.000;	       err32
20250819;	130712;	1755589032.000;	       err32
20250819;	130716;	1755589036.000;	       err32
20250819;	130720;	1755589040.000;	       err32
20250819;	130724;	1755589044.000;	       err32
20250819;	130728;	1755589048.000;	       err32
20250819;	130732;	1755589052.000;	       err32
20250819;	130736;	1755589056.000;	       err32
20250819;	130740;	1755589060.000;	       err32
20250819;	130744;	1755589064.000;	       err32
20250819;	130748;	1755589068.000;	       err32
20250819;	130752;	1755589072.000;	       err32
20250819;	130756;	1755589076.000;	       err32
20250819;	130800;	1755589080.000;	       err32
20250819;	130804;	1755589084.000;	       err32
20250819;	130808;	1755589088.000;	       err32
20250819;	130812;	1755589092.000;	       err32
20250819;	130816;	1755589096.000;	       err32
20250819;	130820;	1755589100.000;	       err32
20250819;	130824;	1755589104.000;	       err32
20250819;	130828;	1755589108.000;	       err32
20250819;	130832;	1755589112.000;	       err32
20250819;	130836;	1755589116.000;	       err32
20250819;	130840;	1755589120.000;	       err32
20250819;	130844;	1755589124.000;	       err32
20250819;	130848;	1755589128.000;	       err32
20250819;	130852;	1755589132.000;	       err32
20250819;	130856;	1755589136.000;	       err32
20250819;	130900;	1755589140.000;	       err32
20250819;	130904;	1755589144.000;	       err32
20250819;	130908;	1755589148.000;	       err32
20250819;	130912;	1755589152.000;	       err32
20250819;	130916;	1755589156.000;	       err32
20250819;	130920;	1755589160.000;	       err32
20250819;	130924;	1755589164.000;	       err32
20250819;	130928;	1755589168.000;	       err32
20250819;	130932;	1755589172.000;	       err32
20250819;	130936;	1755589176.000;	       err32
20250819;	130940;	1755589180.000;	       err32
20250819;	130944;	1755589184.000;	       err32
20250819;	130948;	1755589188.000;	       err32
20250819;	130952;	1755589192.000;	       err32
20250819;	130956;	1755589196.000;	       err32
20250819;	131000;	1755589200.000;	       err32
20250819;	131004;	1755589204.000;	       err32
20250819;	131008;	1755589208.000;	       err32
20250819;	131012;	1755589212.000;	       err32
20250819;	131016;	1755589216.000;	       err32
20250819;	131016;	1755589216.000;	       err11
20250819;	131020;	1755589220.000;	        2830
20250819;	131024;	1755589224.000;	        2834
20250819;	131028;	1755589228.000;	        2838
20250819;	131032;	1755589232.000;	        2842
20250819;	131036;	1755589236.000;	        2846
20250819;	131040;	1755589240.000;	        2850
20250819;	131044;	1755589244.000;	        2854
20250819;	131048;	1755589248.000;	        2858
20250819;	131052;	1755589252.000;	        2862
20250819;	131056;	1755589256.000;	        2866
20250819;	131100;	1755589260.000;	        2870
20250819;	131104;	1755589264.000;	        2874
20250819;	131108;	1755589268.000;	        2878
20250819;	131112;	1755589272.000;	        2882
20250819;	131116;	1755589276.000;	        2886
20250819;	131120;	1755589280.000;	        2890
20250819;	131124;	1755589284.000;	        2894
20250819;	131128;	1755589288.000;	        2898
20250819;	131132;	1755589292.000;	        2902
20250819;	131136;	1755589296.000;	        2906
20250819;	131140;	1755589300.000;	        2910
20250819;	131144;	1755589304.000;	        2914
20250819;	131148;	1755589308.000;	        2918
20250819;	131152;	1755589312.000;	        2922
20250819;	131156;	1755589316.000;	        2926
20250819;	131200;	1755589320.000;	        2930
20250819;	131204;	1755589324.000;	        2934
20250819;	131208;	1755589328.000;	        2938
20250819;	131212;	1755589332.000;	        2942
20250819;	131216;	1755589336.000;	        2946
20250819;	131220;	1755589340.000;	        2950
20250819;	131224;	1755589344.000;	        2954
20250819;	131228;	1755589348.000;	        2958
20250819;	131232;	1755589352.000;	        2962
20250819;	131236;	1755589356.000;	        2966
20250819;	131240;	1755589360.000;	        2970
20250819;	131244;	1755589364.000;	        2974
20250819;	131248;	1755589368.000;	        2978
20250819;	131252;	1755589372.000;	        2982
20250819;	131256;	1755589376.000;	        2986
20250819;	131300;	1755589380.000;	        2990
20250819;	131304;	1755589384.000;	        2994
20250819;	131308;	1755589388.000;	        2998
20250819;	131312;	1755589392.000;	        3002
20250819;	131316;	1755589396.000;	        3006
20250819;	131320;	1755589400.000;	        3010
20250819;	131324;	1755589404.000;	        3014
20250819;	131328;	1755589408.000;	        3018
20250819;	131332;	1755589412.000;	        3022
20250819;	131336;	1755589416.000;	        3026
20250819;	131340;	1755589420.000;	        3030
20250819;	131344;	1755589424.000;	        3034
20250819;	131348;	1755589428.000;	        3038
20250819;	131352;	1755589432.000;	        3042
20250819;	131356;	1755589436.000;	        3046
20250819;	131400;	1755589440.000;	        3050
20250819;	131404;	1755589444.000;	        3054
20250819;	131408;	1755589448.000;	       err32
20250819;	131412;	1755589452.000;	       err32
20250819;	131416;	1755589456.000;	       err32
20250819;	131420;	1755589460.000;	       err32
20250819;	131424;	1755589464.000;	       err32
20250819;	131428;	1755589468.000;	       err32
20250819;	131432;	1755589472.000;	       err32
20250819;	131436;	1755589476.000;	       err32
20250819;	131440;	1755589480.000;	       err32
20250819;	131444;	1755589484.000;	       err32
20250819;	131448;	1755589488.000;	       err32
20250819;	131452;	1755589492.000;	       err32
20250819;	131456;	1755589496.000;	       err32
20250819;	131500;	1755589500.000;	       err32
20250819;	131504;	1755589504.000;	       err32
20250819;	131508;	1755589508.000;	       err32
20250819;	131512;	1755589512.000;	       err32
20250819;	131516;	1755589516.000;	       err32
20250819;	131520;	1755589520.000;	       err32
20250819;	131524;	1755589524.000;	       err32
20250819;	131528;	1755589528.000;	       err32
20250819;	131532;	1755589532.000;	       err32
20250819;	131536;	1755589536.000;	       err32
20250819;	131540;	1755589540.000;	       err32
20250819;	131544;	1755589544.000;	       err32
20250819;	131548;	1755589548.000;	       err32
20250819;	131552;	1755589552.000;	       err32
20250819;	131556;	1755589556.000;	       err32
20250819;	131600;	1755589560.000;	       err32
20250819;	131604;	1755589564.000;	       err32
20250819;	131608;	1755589568.000;	       err32
20250819;	131612;	1755589572.000;	       err32
20250819;	131616;	1755589576.000;	       err32
20250819;	131620;	1755589580.000;	       err32
20250819;	131624;	1755589584.000;	       err32
20250819;	131628;	1755589588.000;	       err32
20250819;	131632;	1755589592.000;	       err32
20250819;	131636;	1755589596.000;	       err32
20250819;	131640;	1755589600.000;	       err32
20250819;	131644;	1755589604.000;	       err32
20250819;	131648;	1755589608.000;	       err32
20250819;	131652;	1755589612.000;	       err32
20250819;	131656;	1755589616.000;	       err32
20250819;	131700;	1755589620.000;	       err32
20250819;	131704;	1755589624.000;	       err32
20250819;	131708;	1755589628.000;	       err32
20250819;	131712;	1755589632.000;	       err32
20250819;	131716;	1755589636.000;	       err32
20250819;	131720;	1755589640.000;	       err32
20250819;	131724;	1755589644.000;	       err32
20250819;	131728;	1755589648.000;	       err32
20250819;	131732;	1755589652.000;	       err32
20250819;	131736;	1755589656.000;	       err32
20250819;	131740;	1755589660.000;	       err32
20250819;	131744;	1755589664.000;	       err32
20250819;	131748;	1755589668.000;	       err32
20250819;	131752;	1755589672.000;	       err32
20250819;	131756;	1755589676.000;	       err32
20250819;	131800;	1755589680.000;	       err32
20250819;	131804;	1755589684.000;	       err32
20250819;	131808;	1755589688.000;	       err32
20250819;	131812;	1755589692.000;	       err32
20250819;	131816;	1755589696.000;	       err32
20250819;	131820;	1755589700.000;	       err32
20250819;	131824;	1755589704.000;	       err32
20250819;	131828;	1755589708.000;	       err32
20250819;	131832;	1755589712.000;	       err32
20250819;	131836;	1755589716.000;	       err32
20250819;	131840;	1755589720.000;	       err32
20250819;	131844;	1755589724.000;	       err32
20250819;	131848;	1755589728.000;	       err32
20250819;	131852;	1755589732.000;	       err32
20250819;	131856;	1755589736.000;	       err32
20250819;	131900;	1755589740.000;	       err32
20250819;	131904;	1755589744.000;	       err32
20250819;	131908;	1755589748.000;	       err32
20250819;	131912;	1755589752.000;	       err32
20250819;	131916;	1755589756.000;	       err32
20250819;	131920;	1755589760.000;	       err32
20250819;	131924;	1755589764.000;	       err32
20250819;	131928;	1755589768.000;	       err32
20250819;	131932;	1755589772.000;	       err32
20250819;	131936;	1755589776.000;	       err32
20250819;	131940;	1755589780.000;	       err32
20250819;	131944;	1755589784.000;	       err32
20250819;	131948;	1755589788.000;	       err32
20250819;	131952;	1755589792.000;	       err32
20250819;	131956;	1755589796.000;	       err32
20250819;	132000;	1755589800.000;	       err32
20250819;	132004;	1755589804.000;	       err32
20250819;	132008;	1755589808.000;	       err32
20250819;	132012;	1755589812.000;	       err32
20250819;	132016;	1755589816.000;	       err32
20250819;	132020;	1755589820.000;	       err32
20250819;	132024;	1755589824.000;	       err32
20250819;	132028;	1755589828.000;	       err32
20250819;	132032;	1755589832.000;	       err32
20250819;	132036;	1755589836.000;	       err32
20250819;	132040;	1755589840.000;	       err32
